pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,resultado
0,1,0,1,2,2,1,1,0,1,0,0,3,1,1,0,1,2,2,1,2,22
2,1,2,1,2,1,1,1,1,3,1,2,3,1,2,1,1,2,2,2,2,34
1,2,1,2,2,0,3,1,1,1,3,2,2,1,1,1,0,1,0,1,1,27
2,2,1,0,2,1,2,1,0,1,2,0,2,1,3,0,1,0,1,2,0,24
2,2,0,1,0,2,2,2,1,0,0,2,1,1,1,1,1,1,2,2,1,25
1,2,3,2,2,1,1,2,1,1,0,2,1,1,1,2,0,0,3,1,2,29
1,2,3,2,1,1,1,0,1,1,2,1,1,2,0,2,1,1,0,1,1,25
2,0,1,0,1,1,1,1,0,1,1,1,2,1,2,2,0,2,3,1,0,23
1,3,0,3,0,2,3,1,1,1,2,1,3,1,3,1,2,2,1,1,1,33
0,1,1,2,2,2,0,1,2,0,1,1,1,0,2,1,0,2,3,1,1,24
1,1,0,1,1,1,1,2,0,2,1,2,2,2,1,0,0,3,2,3,1,27
1,2,2,1,0,1,2,0,1,0,0,1,0,0,0,0,1,2,3,2,2,21
3,3,1,1,1,1,0,0,0,0,0,2,0,2,2,1,3,2,1,2,2,27
2,3,0,4,0,1,2,2,2,2,1,0,1,2,1,2,2,1,1,1,0,30
3,3,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,36
2,1,1,2,1,1,2,1,0,0,2,2,2,2,0,1,2,1,1,1,2,27
0,0,2,2,0,1,1,1,1,1,1,0,2,2,2,1,3,0,1,2,0,23
2,1,1,0,0,1,3,3,0,2,3,0,1,2,2,2,1,2,0,3,1,30
1,1,2,1,0,1,2,0,1,2,0,1,4,0,0,0,2,2,1,1,1,23
3,0,2,2,1,0,1,1,2,0,3,0,1,2,1,1,0,2,0,2,1,25
1,1,1,2,1,2,2,1,1,1,1,1,0,0,1,3,2,1,0,2,1,25
1,1,2,3,1,0,1,0,0,2,0,1,0,3,2,2,1,1,2,2,1,26
1,0,1,1,1,1,2,1,0,2,2,0,1,1,3,1,1,0,1,2,0,22
0,2,4,2,1,1,0,3,0,2,2,2,0,3,1,3,2,1,1,1,1,32
1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,3,1,2,0,29
0,1,1,1,2,0,1,0,3,3,1,1,1,1,0,3,2,0,1,1,2,25
1,0,2,0,1,0,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,17
0,3,1,2,1,1,1,0,1,1,0,0,2,2,2,0,1,1,1,1,2,23
1,1,2,1,2,1,0,1,1,0,0,1,1,1,1,1,1,2,1,0,0,19
3,0,1,2,2,1,2,1,0,0,1,0,1,1,2,2,1,2,2,1,1,26
1,1,1,0,1,1,1,1,0,0,2,1,2,1,3,0,1,1,2,1,2,23
2,2,2,2,0,1,1,0,0,2,2,1,0,1,1,2,0,1,2,0,1,23
3,1,0,1,1,0,0,2,2,1,1,4,1,1,0,1,1,0,1,1,3,25
1,1,0,2,2,3,0,2,1,1,1,2,2,1,2,1,1,0,1,0,3,27
1,0,2,1,2,0,1,1,1,1,2,0,1,2,1,0,2,1,1,2,1,23
2,2,0,3,1,1,1,1,1,1,1,2,0,1,1,0,2,3,0,0,2,25
3,1,1,1,1,1,0,0,3,1,1,2,2,1,1,1,0,0,1,1,0,22
3,2,2,1,2,2,0,1,1,1,1,1,2,3,1,0,1,2,1,1,1,29
2,2,0,0,1,1,3,0,1,2,1,1,2,2,1,4,1,1,0,1,2,28
3,1,0,0,2,2,0,2,2,1,1,0,1,0,1,0,2,1,1,2,1,23
3,1,3,2,0,2,1,1,2,0,2,2,1,2,1,2,1,0,1,1,1,29
1,3,2,1,2,2,1,2,2,3,1,0,1,3,0,1,1,2,2,0,2,32
3,1,0,2,2,2,1,1,0,1,2,0,1,1,1,2,2,1,0,2,2,27
1,1,1,1,1,1,1,2,2,3,2,1,2,0,3,2,3,2,1,2,1,33
1,2,0,1,1,2,1,1,3,2,2,1,1,1,2,2,2,1,2,2,1,31
2,2,0,1,2,0,2,2,1,2,1,1,2,2,2,1,0,1,1,2,0,27
2,1,1,1,0,2,1,1,3,1,0,1,0,3,1,1,0,2,0,0,1,22
1,1,2,0,1,2,1,3,0,0,2,0,2,2,1,1,1,0,0,1,3,24
2,0,1,1,2,1,0,1,2,0,0,2,1,1,1,2,0,1,1,2,1,22
2,1,1,1,2,0,2,2,2,0,1,1,2,1,2,0,2,2,2,1,1,28
1,3,2,0,2,1,2,1,1,2,1,1,2,2,2,1,1,2,0,2,1,30
2,3,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,3,1,4,1,37
2,1,1,1,0,1,2,1,2,2,2,0,1,1,1,3,2,2,0,0,1,26
3,1,1,0,1,1,0,3,1,1,0,0,1,0,2,1,0,0,1,1,2,20
1,2,1,1,3,2,1,2,2,1,2,1,1,0,0,1,1,0,1,1,1,25
2,1,1,1,2,1,1,1,0,1,3,1,1,2,1,3,0,1,1,1,2,27
1,3,1,0,1,1,1,1,2,1,3,2,0,2,1,1,3,0,2,1,0,27
2,1,1,1,1,2,0,1,2,2,1,2,1,2,0,3,1,1,1,1,2,28
0,3,2,1,2,1,2,3,2,3,1,0,2,1,0,2,1,0,1,3,1,31
1,0,1,2,2,2,1,1,1,2,3,3,2,1,2,1,0,1,2,2,1,31
2,1,2,2,3,1,1,2,0,1,1,0,0,2,2,2,1,1,1,1,2,28
3,1,0,3,2,2,2,1,2,0,1,1,0,1,2,2,2,2,1,1,1,30
1,1,3,2,2,3,2,2,0,1,0,2,0,1,3,3,3,2,1,3,0,35
1,1,1,1,1,1,1,2,2,1,2,1,2,0,1,3,2,1,1,1,1,27
1,1,2,1,1,0,2,0,2,1,3,1,1,1,0,2,1,2,2,1,1,26
0,1,1,1,4,1,1,3,1,0,2,1,0,2,4,2,0,1,3,2,2,32
2,2,3,0,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,31
0,2,0,0,2,1,1,1,1,1,2,1,1,2,2,0,2,0,2,2,1,24
2,1,3,0,1,1,1,0,2,2,1,0,1,2,1,2,1,2,1,2,1,27
2,2,1,1,0,2,2,1,1,1,2,1,2,1,0,1,3,0,1,1,1,26
1,1,0,0,1,1,1,1,3,1,3,2,1,2,2,0,1,2,1,1,2,27
1,2,1,1,1,1,3,0,1,1,0,3,2,1,1,1,3,2,1,1,2,29
1,0,3,1,1,1,1,1,0,2,1,1,1,1,2,1,2,1,1,2,1,25
1,1,2,1,1,1,1,0,0,1,1,2,2,1,2,1,1,3,1,1,1,25
2,2,2,2,0,1,2,0,2,2,0,0,2,3,1,1,1,2,2,2,0,29
2,2,0,0,0,2,0,2,1,1,0,1,2,3,3,1,1,1,1,2,3,28
1,2,2,2,1,1,2,1,1,1,2,2,3,0,0,1,1,1,1,1,2,28
2,1,3,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,2,1,2,28
2,0,1,1,3,1,0,1,1,2,1,1,1,0,1,1,2,0,1,2,1,23
0,3,1,3,2,0,2,2,1,1,2,1,1,0,1,1,2,0,2,2,2,29
1,1,1,2,3,1,1,2,1,0,1,1,2,0,2,1,0,0,1,1,1,23
1,2,0,2,1,2,2,1,1,1,1,0,1,1,3,1,2,0,1,1,1,25
0,1,0,2,1,1,1,2,0,1,2,0,2,0,2,1,1,1,0,3,1,22
1,2,1,0,1,2,1,3,2,0,2,1,2,1,2,4,1,2,1,1,2,32
1,1,1,0,1,0,2,2,2,0,2,0,2,2,1,1,2,1,2,1,2,26
2,3,3,1,2,1,2,2,1,4,1,2,0,3,0,1,4,1,0,3,1,37
3,3,2,2,2,0,1,1,1,1,1,2,0,1,3,2,0,2,1,1,1,30
1,1,1,3,1,0,1,1,0,1,1,2,1,2,2,1,2,2,0,0,1,24
1,1,3,1,1,1,0,0,0,1,3,2,1,1,2,3,2,1,0,1,1,26
0,0,3,0,2,2,2,2,2,2,2,0,2,0,2,1,0,0,3,1,1,27
1,2,3,1,0,2,1,2,2,2,2,2,1,2,0,2,2,3,1,0,2,33
1,0,1,2,0,0,2,1,1,1,0,1,3,1,0,1,3,0,1,4,0,23
1,2,1,1,1,1,0,1,2,1,1,1,1,1,0,0,3,1,0,2,2,23
1,2,0,1,1,1,2,1,1,2,1,2,2,0,1,1,3,3,2,2,2,31
0,2,3,0,3,2,1,2,1,1,2,2,2,1,1,2,2,0,1,0,2,30
1,0,1,0,1,2,3,3,3,1,1,2,0,1,1,1,2,2,1,0,3,29
0,2,1,3,2,0,2,1,1,0,1,0,0,1,0,0,3,1,0,2,0,20
1,0,1,2,1,0,1,0,1,0,1,1,0,2,1,2,1,1,1,3,2,22
2,2,3,1,1,1,1,2,1,2,1,3,2,2,0,1,1,2,1,2,1,32
1,1,0,1,0,0,0,1,1,2,1,2,3,1,0,2,1,1,0,0,1,19
1,2,0,1,2,3,2,1,2,1,0,1,1,2,1,2,1,0,1,1,3,28
1,2,1,1,1,3,0,0,1,2,1,2,0,1,1,0,1,1,0,2,0,21
2,1,1,2,1,0,1,2,1,1,2,1,1,1,2,1,0,1,1,2,2,26
1,3,2,0,2,0,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,27
0,3,2,0,0,1,1,1,1,0,1,1,0,1,0,2,1,1,1,2,2,21
4,1,2,1,2,2,2,2,2,1,1,2,0,2,2,2,1,3,1,1,1,35
0,1,2,0,0,1,0,0,3,0,1,1,3,2,0,1,1,3,1,2,1,23
0,1,2,0,1,3,1,1,1,2,2,0,1,2,0,0,2,2,1,3,1,26
1,2,1,0,2,2,2,1,1,0,1,2,4,2,1,1,1,1,2,0,1,28
1,1,1,2,1,0,1,3,1,2,1,1,3,2,3,1,0,3,2,0,1,30
0,1,1,1,1,2,1,2,2,2,1,0,1,1,1,1,1,0,1,2,2,24
2,0,1,1,2,0,2,2,1,1,0,1,1,0,2,1,0,0,1,2,2,22
2,2,1,1,1,2,1,2,3,1,0,2,2,1,2,1,1,1,1,3,1,31
1,1,2,2,2,1,0,2,1,2,0,2,2,1,0,3,2,1,3,2,0,30
2,1,1,1,3,1,0,0,1,1,1,0,1,1,3,3,3,1,2,1,2,29
1,0,1,2,2,1,1,0,2,2,1,1,0,0,2,1,1,1,1,1,2,23
1,2,1,2,2,1,1,2,0,0,2,3,0,1,2,3,1,0,1,1,3,29
3,1,2,3,0,1,1,1,3,2,0,0,1,0,2,2,1,2,1,2,1,29
0,0,0,2,1,2,2,1,1,2,1,2,1,1,1,1,3,0,3,1,1,26
1,2,1,2,2,2,0,1,1,1,0,2,0,0,0,1,3,1,2,1,1,24
1,1,2,2,1,1,2,0,1,1,0,2,0,1,1,1,2,3,0,1,1,24
2,1,2,1,1,1,2,0,1,2,2,2,2,2,1,2,1,2,1,2,2,32
2,2,1,3,3,1,1,1,2,2,3,1,2,2,1,3,2,0,2,1,0,35
4,2,1,1,1,1,1,2,3,0,0,1,0,1,1,0,1,1,0,0,0,21
1,3,1,1,1,1,0,2,1,0,2,0,2,1,1,2,0,2,0,1,3,25
2,2,2,2,3,0,0,1,3,1,2,2,0,1,0,0,2,2,2,3,0,30
0,0,1,2,1,2,0,1,2,2,1,0,2,3,4,1,1,1,2,2,1,29
2,0,0,1,0,3,0,3,2,1,3,1,2,1,0,1,0,1,1,2,2,26
1,1,2,2,0,0,1,1,3,1,1,0,2,1,0,1,1,1,2,0,2,23
0,1,1,0,1,1,1,2,0,2,1,1,0,1,0,0,1,3,1,1,0,18
0,2,1,1,0,1,2,1,1,1,1,2,1,1,0,1,0,1,2,0,1,20
2,1,2,2,1,2,2,0,1,1,2,1,2,0,0,1,0,0,1,1,3,25
2,0,0,2,1,2,2,3,1,3,1,0,0,0,1,1,1,1,0,1,0,22
0,1,2,1,1,3,2,2,0,3,2,4,2,1,2,2,2,1,1,2,2,36
3,2,0,3,1,1,1,0,2,1,3,0,2,2,3,3,1,0,1,2,3,34
1,1,1,0,2,2,1,1,2,0,2,1,1,2,1,1,2,2,2,3,3,31
1,3,2,1,1,0,1,2,1,1,0,3,1,1,2,2,2,1,2,0,2,29
1,1,0,2,1,2,2,2,0,2,1,0,1,2,2,0,2,1,0,0,1,23
1,0,0,1,1,0,1,1,1,1,4,1,1,0,2,1,1,2,1,2,0,22
2,1,1,2,1,1,1,2,2,0,2,1,2,1,3,1,0,1,2,2,0,28
1,1,2,2,1,2,2,1,2,3,1,0,1,3,0,0,0,2,4,2,1,31
2,1,1,0,1,2,1,0,3,1,2,2,1,2,1,3,2,1,2,1,2,31
2,0,1,0,0,1,0,2,0,1,2,2,1,1,2,1,2,0,2,3,1,24
2,1,1,2,2,2,1,4,3,1,2,1,2,3,0,2,1,0,0,1,2,33
1,3,1,1,1,1,1,0,3,1,1,1,1,2,1,3,2,1,1,1,2,29
1,2,1,0,3,1,2,0,1,0,1,2,3,1,3,1,0,1,0,0,1,24
1,1,0,2,0,1,1,1,0,0,1,0,2,0,1,3,1,0,2,1,3,21
1,3,1,2,2,0,0,0,1,2,1,0,1,3,1,2,1,1,1,1,0,24
3,2,1,2,2,0,1,1,1,1,3,1,2,2,1,0,1,0,1,2,2,29
2,1,2,1,2,1,1,0,2,1,3,1,0,0,2,1,1,1,2,2,0,26
1,0,1,1,1,1,0,3,2,0,1,2,3,1,0,1,1,2,0,3,2,26
1,1,1,1,0,3,2,2,3,0,1,2,1,0,1,3,2,1,0,2,0,27
0,2,0,1,2,1,3,1,2,2,1,2,1,0,1,2,1,1,0,0,0,23
0,1,2,2,1,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,1,17
1,1,1,1,1,1,2,1,0,0,2,0,1,2,0,1,0,1,1,2,4,23
1,1,1,4,1,1,0,2,1,1,2,1,1,4,2,1,2,1,1,0,4,32
3,1,1,2,2,1,1,1,0,2,1,1,0,2,2,1,2,1,0,0,3,27
2,1,3,1,0,1,1,3,2,1,0,1,2,1,1,2,2,1,3,2,2,32
1,2,1,1,3,2,0,2,1,0,1,0,3,2,1,2,2,3,1,1,1,30
1,1,1,0,1,1,3,2,1,0,0,1,1,2,2,1,0,1,0,2,2,23
1,2,1,2,0,1,2,1,1,1,2,2,1,1,1,3,3,1,0,1,2,29
2,0,0,2,1,1,2,1,2,1,1,0,1,3,2,1,1,2,0,2,3,28
0,1,1,1,1,1,0,1,1,1,1,3,3,2,1,2,3,1,2,0,1,27
1,1,2,1,1,1,1,1,0,3,0,4,2,1,1,1,1,1,0,1,2,26
1,1,3,1,0,1,1,2,2,2,2,2,3,0,1,3,1,1,2,2,2,33
2,1,2,2,2,2,1,3,2,1,1,2,0,0,1,0,1,1,1,1,2,28
1,2,0,0,0,2,1,1,1,1,1,1,1,1,0,3,2,2,1,1,0,22
1,3,1,1,2,2,0,0,1,1,2,1,3,1,1,1,0,1,0,2,0,24
1,2,2,1,2,2,1,2,1,1,1,2,0,1,1,0,1,2,1,1,0,25
0,0,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,0,0,22
2,1,2,1,0,0,3,2,2,1,0,2,1,2,1,1,0,1,2,2,1,27
1,1,0,1,1,1,1,1,1,0,2,2,2,1,2,0,2,0,4,1,2,26
2,3,1,1,1,1,1,2,1,2,2,2,1,1,1,1,0,3,0,1,2,29
2,1,2,2,1,0,2,2,2,1,1,1,1,1,2,1,0,1,1,1,2,27
2,2,1,1,2,2,0,2,2,1,2,2,1,2,1,2,1,3,2,1,3,35
1,1,0,2,1,1,1,1,2,1,1,1,2,1,1,0,2,1,1,1,1,23
1,1,1,1,1,3,3,1,3,1,0,1,0,1,1,1,1,1,0,1,1,24
1,1,1,1,2,1,1,1,2,2,0,0,2,2,2,2,1,1,1,1,2,27
1,0,1,2,1,2,1,0,2,2,1,0,0,1,2,2,2,2,2,0,2,26
0,1,2,1,1,2,2,2,1,2,1,2,2,4,1,3,2,0,0,0,2,31
2,1,2,0,1,1,3,1,1,3,1,2,2,0,2,0,3,1,2,0,2,30
0,2,3,1,1,1,0,2,2,2,0,0,1,3,2,1,1,1,2,1,2,28
1,1,1,2,0,1,1,2,1,1,0,0,1,1,1,2,1,1,1,0,3,22
2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,0,2,2,3,1,2,31
2,1,3,1,2,1,3,1,3,0,3,1,1,1,1,1,1,2,1,1,1,31
1,3,1,1,0,1,2,0,1,0,2,1,1,1,3,2,1,2,2,2,1,28
2,2,1,1,2,0,1,0,1,0,2,2,0,0,0,2,2,3,1,2,1,25
0,2,0,2,2,1,2,1,1,3,2,1,2,3,1,1,1,1,1,0,1,28
1,2,1,0,1,1,3,1,2,3,1,2,1,3,1,2,0,2,1,1,2,31
2,0,1,1,2,1,3,2,1,3,1,1,1,1,2,1,1,1,1,0,0,26
1,0,2,0,2,1,2,2,2,3,1,1,2,3,1,2,0,2,0,1,1,29
1,3,1,1,1,1,1,1,2,1,0,3,0,1,0,0,0,2,2,1,1,23
1,1,2,1,1,3,0,2,1,0,1,3,2,1,1,2,0,2,1,2,1,28
0,1,2,2,3,3,1,2,0,1,0,1,1,2,2,1,2,2,2,0,1,29
1,1,1,1,2,1,2,2,2,1,1,2,0,0,2,1,1,2,1,1,1,26
3,1,1,1,1,1,2,0,0,2,2,2,1,1,2,0,1,1,1,1,0,24
1,1,2,1,3,2,1,1,2,2,1,0,2,0,1,1,1,1,1,2,2,28
2,2,1,2,2,1,1,0,2,1,2,1,1,2,1,1,2,1,2,1,1,29
1,1,1,0,3,0,1,0,1,3,2,1,2,1,2,1,2,1,3,1,2,29
2,3,2,2,2,0,1,2,2,1,0,0,1,1,1,1,1,1,1,1,1,26
1,1,1,1,1,1,0,2,0,1,2,1,1,2,2,1,1,0,1,1,2,23
1,1,1,2,0,3,1,1,0,1,0,2,0,1,1,1,1,3,1,2,0,23
2,0,1,1,2,2,0,0,1,1,2,1,3,1,2,0,1,0,1,3,1,25
0,1,3,2,0,1,2,1,1,3,1,2,2,1,1,1,2,2,0,1,0,27
2,1,0,1,3,1,0,2,2,3,1,1,2,1,0,1,0,3,1,2,2,29
2,1,0,0,3,2,1,2,3,2,3,1,1,2,2,1,1,1,1,2,1,32
1,2,0,1,0,2,3,3,2,3,0,1,2,0,1,2,1,1,2,2,2,31
0,0,0,1,0,1,1,1,1,1,3,0,1,1,1,1,3,2,1,1,2,22
2,0,1,1,2,1,3,2,1,2,2,3,2,2,2,3,2,2,1,4,1,39
3,1,2,1,1,1,1,1,0,2,1,2,1,0,0,1,1,3,1,3,2,28
1,1,3,2,2,1,1,1,2,0,1,0,1,0,1,2,1,1,1,0,0,22
0,0,1,2,1,0,0,0,1,2,2,1,1,0,1,1,1,1,2,3,0,20
0,1,1,1,1,2,1,2,2,1,1,3,2,1,0,0,1,1,1,1,1,24
0,1,2,1,1,0,2,1,1,1,0,1,2,1,0,1,2,1,2,2,1,23
1,1,3,2,2,3,2,2,1,2,3,1,2,1,1,0,0,2,1,0,1,31
2,1,1,1,1,1,1,1,2,1,1,2,0,3,1,0,1,2,0,3,0,25
1,2,1,1,1,1,1,1,1,2,1,1,0,2,2,1,1,2,2,2,2,28
2,2,1,1,2,1,0,0,2,2,0,1,1,1,2,2,2,1,1,1,1,26
2,1,1,1,2,1,2,2,1,2,2,1,1,0,1,2,2,2,2,1,1,30
2,1,0,4,0,1,1,1,1,1,0,0,4,1,1,0,1,1,1,3,2,26
2,2,1,0,1,2,2,1,2,1,3,2,1,1,2,0,1,2,3,1,2,32
0,1,0,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,30
1,1,1,1,2,0,2,1,1,1,1,1,1,2,1,2,0,1,3,0,1,24
1,2,2,2,0,0,4,1,2,1,1,1,1,1,1,3,1,2,1,1,0,28
3,1,0,1,1,1,2,2,1,3,1,3,0,2,1,1,2,0,1,3,0,29
2,2,2,1,4,0,1,0,1,2,0,0,3,2,0,2,1,1,1,2,2,29
2,0,2,1,0,1,2,1,2,0,0,2,1,1,2,1,2,2,2,2,2,28
2,1,0,0,3,2,2,0,1,1,3,0,0,0,1,2,1,1,1,2,2,25
0,1,1,2,0,1,2,1,0,1,1,2,2,2,1,2,1,3,2,1,2,28
2,2,1,1,1,2,0,1,1,2,1,0,1,2,1,2,1,1,2,2,3,29
0,1,1,1,1,2,1,2,1,3,1,1,2,3,0,1,1,2,1,2,0,27
3,1,1,1,1,3,1,1,1,2,1,0,0,1,3,1,1,0,0,1,2,25
1,1,1,1,1,1,0,1,4,1,0,1,3,1,2,0,1,0,1,2,1,24
2,1,2,2,1,1,1,2,2,3,3,1,2,0,4,1,2,0,2,1,1,34
0,2,2,2,2,0,0,2,0,1,1,1,2,2,1,1,1,3,1,1,1,26
1,1,1,0,2,2,4,1,1,1,1,1,0,0,3,2,0,1,0,2,2,26
2,1,2,1,2,1,1,2,1,1,1,0,1,0,1,2,0,2,1,2,1,25
2,1,1,1,2,1,1,1,2,2,2,1,0,1,2,1,1,2,1,2,1,28
3,1,1,2,1,1,2,0,1,1,2,0,2,0,0,1,3,2,1,0,3,27
2,1,0,1,2,2,1,2,2,1,1,0,2,2,1,0,1,2,1,2,1,27
2,1,1,1,2,1,3,1,1,1,1,0,1,2,1,1,0,0,1,1,2,24
1,1,2,2,1,2,2,1,0,1,0,0,2,1,1,1,1,1,0,3,2,25
3,2,1,1,2,1,3,1,3,3,1,1,3,1,2,3,1,0,2,3,2,39
1,1,1,1,2,0,1,2,3,0,1,2,3,3,1,2,1,2,0,2,1,30
2,1,2,2,1,1,1,0,1,1,1,1,1,2,1,1,2,2,2,1,2,28
0,0,2,0,0,2,1,2,1,1,2,2,0,1,2,1,2,1,1,2,0,23
2,1,1,1,0,2,2,1,1,1,1,1,1,0,1,1,2,1,1,1,1,23
2,2,0,1,2,2,2,1,1,2,2,2,2,1,0,1,2,1,0,0,2,28
2,1,0,3,2,1,1,1,2,1,2,1,2,1,1,1,2,3,0,1,1,29
1,2,2,1,3,1,2,2,2,3,1,2,2,1,2,1,1,0,1,0,3,33
2,0,2,1,3,2,1,2,2,0,1,1,1,1,2,3,2,2,1,1,1,31
2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,0,1,2,2,0,26
1,1,1,3,1,1,0,2,0,1,2,1,0,1,1,2,2,2,1,1,1,25
1,1,1,4,2,0,2,2,1,0,1,2,2,2,2,2,2,1,1,1,2,32
1,2,3,2,1,1,1,2,1,1,1,1,0,2,1,2,2,2,2,2,1,31
1,2,3,1,1,0,2,1,1,1,0,1,1,1,1,1,1,2,1,0,2,24
1,2,0,2,1,0,0,3,4,1,1,1,2,2,1,2,1,1,2,0,1,28
0,2,1,1,0,1,1,1,1,2,1,0,0,1,1,2,1,2,3,2,1,24
2,1,0,3,0,0,2,1,3,1,2,0,2,1,2,2,1,2,1,2,1,29
1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,0,3,0,2,2,1,25
2,0,1,1,2,0,0,3,2,2,2,1,2,0,2,2,0,2,1,2,3,30
2,0,0,1,1,1,1,0,2,2,1,0,2,1,3,2,0,1,2,0,1,23
3,1,3,2,1,1,1,1,1,0,2,1,1,2,2,2,0,1,1,2,1,29
2,0,1,1,2,1,1,2,3,2,3,1,1,2,2,2,1,2,1,1,2,33
2,1,1,1,2,2,0,2,1,2,1,2,1,0,2,1,0,2,2,1,0,26
2,1,0,2,2,0,0,2,1,1,3,1,1,2,1,1,0,1,2,0,0,23
1,0,1,1,1,1,0,0,1,3,2,2,2,1,3,2,0,2,2,2,1,28
2,1,1,1,2,1,1,1,0,2,2,1,2,0,2,2,0,1,0,1,1,24
2,1,2,1,1,2,1,0,1,1,0,2,1,1,2,1,1,0,1,1,1,23
0,1,0,1,0,2,0,3,2,2,1,1,2,1,2,0,3,2,2,0,0,25
2,1,2,0,1,0,1,2,3,1,0,1,1,0,3,0,2,1,2,3,0,26
2,1,3,1,0,1,1,0,1,2,2,1,1,0,1,2,2,1,0,0,1,23
1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,3,1,1,1,2,30
2,0,1,2,1,1,2,2,0,1,2,2,0,1,1,1,2,2,1,2,2,28
0,0,3,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,0,2,0,26
2,1,1,2,2,1,1,1,1,0,2,1,0,0,3,1,2,2,2,3,0,28
2,0,2,0,1,2,1,1,0,1,2,0,0,3,0,1,1,0,0,1,2,20
1,0,2,1,2,1,0,1,1,1,0,1,2,2,1,1,0,2,1,1,2,23
1,2,1,2,0,2,1,1,1,2,2,2,1,3,0,1,1,2,2,1,1,29
2,1,0,2,1,0,0,2,2,0,2,1,2,3,1,3,2,1,0,0,1,26
1,2,2,1,2,2,0,1,3,0,2,1,0,1,1,0,0,2,0,2,2,25
2,2,1,1,2,1,2,3,1,1,1,1,2,0,1,2,1,2,1,1,1,29
0,1,1,0,2,2,0,1,3,1,2,1,1,2,1,0,0,0,1,2,1,22
2,2,3,2,0,1,2,1,3,0,2,1,2,2,2,0,1,0,1,2,1,30
1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,2,1,1,2,0,28
1,1,2,1,1,2,1,2,2,0,0,1,2,0,1,3,1,1,1,2,0,25
2,2,1,2,1,3,0,2,1,3,3,1,2,2,1,1,3,1,1,2,2,36
1,0,1,1,3,1,1,2,0,1,1,0,1,1,0,1,1,0,2,2,2,22
0,3,3,0,1,1,2,1,0,2,3,2,1,2,2,1,1,0,1,1,1,28
0,1,1,1,1,3,1,1,1,2,2,1,1,3,2,2,1,2,0,2,2,30
1,1,1,0,1,1,1,2,1,3,0,2,2,2,3,2,1,0,1,2,0,27
1,2,1,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1,1,2,1,24
4,0,2,3,1,1,1,1,0,1,1,1,1,1,0,0,2,1,1,1,1,24
1,0,0,0,1,1,0,2,0,2,2,1,1,2,1,0,1,1,1,0,1,18
2,1,1,2,0,2,2,2,2,2,3,0,3,0,1,1,1,1,0,0,1,27
2,2,0,1,2,4,1,3,1,1,0,2,1,1,2,3,2,1,1,1,2,33
2,1,1,2,1,1,1,2,2,3,1,2,1,2,0,1,1,1,1,1,1,28
3,1,3,3,0,0,1,1,1,2,2,2,3,2,3,1,2,2,0,1,0,33
0,1,2,1,2,2,1,0,0,0,1,1,2,1,1,2,1,1,3,1,3,26
0,1,0,2,1,2,1,1,2,1,1,3,0,1,1,0,2,2,2,1,2,26
0,2,2,2,0,0,1,1,2,1,3,1,1,1,2,0,1,0,1,1,1,23
1,1,0,1,3,2,3,1,2,0,2,2,1,2,0,1,2,2,1,1,1,29
1,1,2,2,1,2,2,1,0,3,2,1,1,3,2,0,0,2,3,2,1,32
1,0,1,0,1,1,2,0,2,2,1,1,1,1,2,2,2,3,0,1,2,26
2,1,1,0,2,0,0,2,1,2,1,1,2,1,0,1,0,0,1,1,1,20
1,1,2,1,2,1,0,1,0,2,2,1,1,2,2,2,2,1,1,3,2,30
2,0,1,2,1,0,2,0,2,2,2,2,1,1,1,2,0,1,2,0,1,25
0,1,2,1,1,0,0,2,0,1,2,2,2,0,2,2,1,1,0,1,2,23
0,3,1,2,2,3,2,2,1,2,1,1,3,2,1,2,0,0,2,1,2,33
1,1,2,2,1,1,1,2,1,1,1,1,0,2,1,3,2,2,0,2,2,29
0,1,3,0,0,1,0,2,1,3,1,0,1,0,2,0,0,2,1,1,0,19
0,2,1,1,1,2,2,2,2,1,2,2,1,1,1,3,2,2,2,1,2,33
1,0,0,3,1,1,0,2,2,1,1,1,1,2,2,0,2,1,1,0,2,24
1,1,0,3,2,1,2,1,3,2,1,1,1,0,2,0,1,0,1,2,1,26
